    0.000000     0.573051    -0.175230
    1.000000    -0.368095     1.090042
    0.000000    -0.577052     0.425472
    1.000000     1.088520     1.149353
    0.000000    -0.694153    -0.766538
    1.000000    -0.017487    -1.367410
    0.000000    -0.817974    -1.559255
    1.000000    -0.658335     1.007614
    0.000000     0.463916    -0.898300
    1.000000     1.533398     0.180512
    0.000000    -0.096545    -0.352276
    0.000000    -1.341994    -1.445909
    0.000000     1.027419     0.677408
    0.000000    -0.138712    -0.759287
    1.000000     0.483444     0.959731
    0.000000    -0.507631    -0.517296
    0.000000     0.761720    -1.901134
    1.000000    -0.736562     2.318569
    0.000000     0.723880     0.111837
    0.000000     0.155868    -0.897112
    0.000000    -0.295120     0.881524
    1.000000    -1.903001     1.055233
    0.000000    -0.320148     0.297111
    0.000000     0.206923    -0.527616
    0.000000    -0.805411     0.766234
    0.000000    -0.120334     0.510023
    0.000000     1.809094    -0.761952
    0.000000    -0.286850    -0.860617
    1.000000     2.345841     0.284032
    0.000000    -0.514367    -1.172163
    1.000000     0.935259     0.858773
    1.000000    -1.231314    -0.238721
    1.000000     0.989511     2.269332
    1.000000     1.741643     1.454726
    1.000000     2.920440    -0.798064
    1.000000     1.350790    -1.084402
    1.000000    -0.180285     0.271133
    1.000000    -0.406621     0.683911
    0.000000    -1.394741    -0.969746
    1.000000     1.391452     0.477161
    0.000000     0.446963     0.080041
    0.000000    -1.901113    -0.567542
    0.000000     1.454362    -0.864173
    1.000000    -0.016467     1.720828
    0.000000    -0.064293    -0.935022
    0.000000    -1.408419    -2.464700
    0.000000    -1.530256     0.228302
    0.000000    -0.416403    -0.705694
    0.000000    -0.090957    -0.097848
    0.000000    -1.798971    -0.392073
    0.000000    -0.781570    -0.582116
    1.000000     0.888866     0.307441
    0.000000    -1.888729    -1.007475
    1.000000     0.729798    -0.582148
    0.000000    -0.941943     0.039957
    0.000000     0.848458     0.324797
    0.000000     0.034340     0.381900
    0.000000     0.028456    -1.228212
    0.000000     0.361164     0.628857
    0.000000    -1.078322    -0.457704
    0.000000     0.299540     0.482481
    1.000000     1.426606    -1.355690
    1.000000    -0.053378     0.747981
    0.000000    -1.132670    -0.505691
    1.000000     1.380470    -0.402537
    1.000000     0.013793     1.688172
    0.000000    -0.907102     0.261102
    1.000000     1.324936     0.849888
    0.000000    -2.813280     0.163674
    0.000000    -0.874380    -0.730827
    1.000000     0.534010     0.472889
    0.000000    -1.067363    -0.464499
    1.000000     0.144324     2.007878
    0.000000     0.246356     0.005238
    0.000000    -1.112683    -0.031886
    0.000000     0.127302    -0.615425
    0.000000    -1.452235    -2.448208
    0.000000     1.541636    -0.855961
    1.000000     2.147528     0.708057
    0.000000     1.776425    -0.452946
    0.000000     1.007635    -0.220893
    0.000000     1.480979     0.045692
    1.000000     0.854209    -0.071102
    0.000000    -0.057090    -0.042170
    0.000000    -1.154268    -0.833996
    0.000000    -1.265762    -0.354129
    1.000000     0.147681     0.611826
    0.000000    -1.838382    -1.514798
    0.000000    -0.922427    -0.239804
    1.000000     1.223379     1.660074
    0.000000    -0.479457    -0.097246
    0.000000    -0.180804     0.730006
    0.000000     0.211655    -0.799270
    0.000000     0.844063    -1.254994
    1.000000     2.036454     0.972659
    0.000000    -1.695846    -0.065674
    1.000000     2.625872     1.929568
    0.000000     0.720886    -1.080526
    1.000000     0.871237     1.958800
    1.000000     1.781710    -0.562216
    0.000000    -0.101754    -1.519739
    0.000000    -0.264760    -1.122865
    0.000000     0.402807     0.365539
    0.000000    -1.187673     0.423246
    0.000000    -0.213364     0.204102
    0.000000     0.084974    -1.065222
    1.000000     2.620641     0.453708
    0.000000    -0.096412    -0.595221
    0.000000     0.250665     0.868009
    0.000000    -1.400374    -1.010871
    0.000000    -0.065333     0.754505
    0.000000    -0.038221    -0.359892
    0.000000    -1.373059     0.165736
    1.000000     0.720033     0.520681
    1.000000     0.551067     2.244199
    0.000000    -0.274087    -0.462359
    1.000000     2.103710     1.852987
    0.000000     0.548172     0.354805
    0.000000     0.519908     0.646157
    0.000000    -0.102803    -0.734833
    0.000000    -1.704053     0.312722
    1.000000     1.067026     1.311074
    0.000000    -0.045257     0.876640
    0.000000     0.215611    -1.259326
    1.000000     0.779012     0.533775
    1.000000     1.013380     0.899194
    0.000000     0.998745    -1.785965
    1.000000    -0.605905     2.076767
    1.000000    -0.895761     1.050430
    0.000000    -0.749257    -0.183562
    0.000000    -1.798147     1.446712
    0.000000     0.100200    -0.446068
    0.000000     1.991547    -1.139637
    0.000000    -0.769550     1.200176
    0.000000    -0.024899    -0.000951
    1.000000     0.269281     0.762415
    1.000000     1.063671     1.307742
    0.000000    -1.125233    -0.521088
    0.000000    -1.411627    -0.409088
    0.000000     0.605200     0.065443
    0.000000     0.542719    -1.251934
    1.000000     1.189486     0.530206
    1.000000     1.177945     1.647945
    0.000000    -0.625362    -0.788611
    0.000000     0.157191     0.417853
    1.000000     0.565958    -0.283336
    1.000000    -0.946897     1.209626
    1.000000     1.851695     0.389902
    0.000000    -1.662003    -0.626968
    0.000000    -0.267756     0.330181
    0.000000    -0.065470    -1.487576
    1.000000     0.204817     1.116736
    0.000000    -1.162120    -0.074466
    0.000000    -1.167652    -0.590387
    0.000000    -1.181898    -1.805747
    0.000000    -0.744056     0.317528
    0.000000     0.997753     0.159104
    0.000000     1.093055    -0.365480
    0.000000     0.386224    -0.938691
    1.000000     1.107860     0.747569
    0.000000     0.637273    -1.250547
    0.000000    -2.185641    -0.282680
    0.000000    -0.222713    -2.062094
    0.000000    -0.573142    -0.085538
    0.000000     0.887330     0.251705
    1.000000    -1.670294    -0.352938
    0.000000     0.404260    -2.070426
    0.000000    -0.238242     1.062420
    0.000000    -1.429091    -1.142571
    1.000000    -1.203782     1.042027
    0.000000     0.766383     0.712512
    0.000000    -0.082168    -0.253240
    0.000000    -1.173233     1.024470
    1.000000     0.141918     1.480269
    0.000000     0.833937     0.487234
    1.000000    -0.318939     1.946887
    1.000000    -0.632654     1.576646
    0.000000     0.419404     0.735089
    0.000000    -0.390990    -1.626665
    0.000000    -1.015878     0.266928
    0.000000     0.261811    -0.147346
    0.000000    -0.507788    -0.000443
    1.000000     0.928216     0.653616
    1.000000     0.492485     1.254758
    0.000000     0.554994    -1.134404
    0.000000     0.933744    -0.179577
    0.000000    -0.434856     0.298585
    1.000000     0.972481     1.291934
    1.000000     1.496123     0.910772
    0.000000    -0.919146    -0.154379
    1.000000     0.603399     1.105691
    1.000000    -0.099287     1.472885
    1.000000     0.148157     1.005702
    1.000000     0.254667     1.231496
    0.000000     0.860695    -0.886198
    0.000000    -1.438562     0.535892
    0.000000     0.948056    -1.021500
    0.000000     0.499292    -0.024148
    0.000000    -0.261722    -0.275261
    0.000000     0.883052    -1.022712
    1.000000     0.438144     0.541813
    0.000000    -0.717728     0.341296
    0.000000     0.872827    -0.343648
    0.000000    -0.681526    -0.526501
    0.000000    -0.432574    -0.374755
    1.000000    -0.073540     0.929534
    0.000000     0.060914    -1.184449
    1.000000    -0.440813     0.862234
    0.000000     0.527831    -0.008297
    0.000000    -0.505294    -0.084564
    0.000000    -0.800993    -0.737749
    0.000000     1.288976    -0.367667
    1.000000     1.043301     0.806248
    0.000000    -1.047009     0.518950
    0.000000    -0.235359    -2.261145
    0.000000    -0.553668     0.143940
    0.000000    -1.258468     0.349651
    0.000000    -0.767190    -0.359877
    0.000000    -2.034416     0.532133
    0.000000     0.301679     0.630416
    0.000000     0.823873    -1.457744
    0.000000    -0.474196    -0.482347
    0.000000     1.357793     0.340525
    1.000000     0.946513    -0.061162
    1.000000     0.920158     0.568478
    0.000000    -1.148503     0.008103
    0.000000    -0.210130    -0.302362
    1.000000    -0.605594     1.316169
    0.000000     0.161226    -0.926396
    0.000000    -0.911379    -1.648644
    0.000000     0.658842     0.083703
    0.000000    -0.879911     0.375246
    1.000000     0.358199     1.131302
    1.000000    -0.065791     1.121815
    1.000000    -2.401651     0.676134
    0.000000    -1.330312     0.505827
    1.000000     0.841865     0.824594
    0.000000     1.867178    -1.787104
    1.000000    -0.050728    -1.056398
    0.000000    -1.002748     0.322394
    1.000000    -1.049286     0.853345
    0.000000    -1.982669    -1.370628
    0.000000     0.716113     0.492887
    1.000000     1.348738     0.979049
    0.000000    -0.168757    -0.601257
    0.000000     1.463259    -3.138746
    0.000000     0.090084    -1.286312
    1.000000     1.287929     1.625820
    0.000000     1.521697     0.158848
    1.000000     0.292777     0.495691
    0.000000     2.014192    -1.414146
    0.000000    -0.534994    -0.737351
    0.000000     0.080439    -0.731038
    0.000000     1.241327    -2.125611
    0.000000     0.016593     0.306771
    0.000000    -1.887653     0.888572
    0.000000     0.122162     0.111848
    0.000000     0.832212    -1.191328
    0.000000    -0.751432    -0.295661
    0.000000     0.753587    -0.948655
    0.000000     0.677648    -1.706342
    0.000000    -0.246490    -1.077849
    1.000000     1.716804     0.030403
    1.000000     0.627576     1.076168
    0.000000    -0.147412    -1.230579
    0.000000     0.259536    -0.103803
    1.000000    -0.020331     1.883068
    1.000000    -0.798283     1.375726
    0.000000    -0.083330    -0.610441
    1.000000     2.330046     1.209175
    0.000000     1.603378     0.730572
    0.000000     0.889091    -2.090993
    0.000000     0.454753    -1.821117
    1.000000     1.996427    -1.368259
    0.000000    -1.347227    -0.257935
    1.000000     0.817096     0.571782
    0.000000    -3.109075     0.011060
    0.000000     0.808029     0.044320
    0.000000     0.050113     0.021704
    0.000000     0.377715    -0.349706
    1.000000    -0.270848     0.953480
    0.000000     0.304455    -0.913053
    1.000000     0.582331     0.274339
    0.000000    -1.217698    -0.097515
    0.000000    -0.844085     0.253331
    1.000000     0.853018     0.037702
    0.000000    -2.221003    -1.783758
    1.000000     0.564978     1.123942
    0.000000     1.528843    -2.016222
    0.000000     1.692550    -1.547121
    1.000000     0.343780     1.082336
    0.000000     1.435888    -0.144898
    1.000000     1.482167     0.329410
    1.000000     1.018814     1.026840
    0.000000    -0.033646    -1.219489
    0.000000     0.261180    -0.015437
    1.000000    -0.306122     0.440869
    0.000000     0.422214     0.208646
    1.000000     0.638442    -0.972830
    0.000000    -1.207147    -0.398207
    0.000000     0.817268     0.704504
    0.000000    -0.560584    -0.280294
    0.000000    -2.006349    -0.208851
    1.000000     0.573238     1.317364
    0.000000    -1.915427     0.954961
    0.000000    -0.141214    -0.199550
    0.000000    -2.830199     1.355832
    0.000000    -2.440599    -0.422404
    1.000000     0.603255    -0.549585
    1.000000     0.673801     0.953121
    1.000000    -0.014461    -0.593635
    0.000000    -0.385483    -0.776657
    0.000000     2.143761    -1.033161
    0.000000     1.215031    -0.842728
    0.000000    -0.717436    -0.737038
    0.000000     0.703353    -0.978923
    1.000000     1.073031     0.886030
    0.000000    -0.965097    -0.833043
    0.000000    -0.163787    -1.292855
    0.000000    -1.026772    -0.641424
    1.000000     0.379434     0.722030
    1.000000    -1.107492     1.041775
    0.000000    -0.001026    -1.993344
    1.000000    -1.538500     0.022804
    1.000000     0.698800     1.790311
    1.000000     0.514773     0.894190
    1.000000     0.219827     1.039719
    0.000000    -1.155155    -0.454954
    0.000000    -0.462345     1.531175
    0.000000     0.311768    -1.039146
    0.000000    -1.556183     0.856883
    1.000000     0.862989     0.917833
    0.000000     0.386628    -1.451426
    0.000000    -1.310960     1.289453
    0.000000    -1.609124    -0.795315
    0.000000    -0.864477    -0.513388
    1.000000     0.004397     0.684072
    0.000000    -0.300912     1.309255
    1.000000     0.547853     0.745560
    0.000000    -0.737749     0.746340
    1.000000    -0.844899     0.739691
    1.000000     0.612820    -0.727949
    1.000000     0.785808    -1.509192
    0.000000    -0.442936    -0.353019
    1.000000     0.423892     1.655431
    0.000000     1.532308    -1.322885
    0.000000    -0.138073     0.096358
    0.000000     0.259655    -1.022894
    0.000000    -1.444013     0.874422
    1.000000     0.597456     0.848341
    1.000000    -0.246858     0.987724
    0.000000    -0.671324    -0.236363
    0.000000     1.212288    -0.314465
    1.000000    -0.083632     0.718520
    1.000000    -0.110371    -0.044198
    0.000000     0.285501     0.499746
    0.000000    -0.675669     0.485942
    1.000000     0.540461     0.409421
    0.000000    -1.377742     0.058502
    0.000000     1.188059    -0.615197
    1.000000    -0.518283    -0.272866
    0.000000    -0.959752    -1.719268
    1.000000    -0.548654     1.022004
    1.000000    -0.132003     1.679047
    0.000000     0.601180     0.160395
    0.000000     1.003095    -1.791355
    0.000000    -0.429678    -0.166250
    1.000000     2.307213     0.106460
    1.000000    -0.238676     0.888635
    0.000000    -0.280219    -0.529308
    0.000000    -0.991924    -1.533437
    1.000000     0.268941     1.365404
    1.000000     1.634677     1.103158
    0.000000     0.917931    -0.920681
    0.000000     0.113265    -0.484451
    0.000000    -0.537980    -0.465133
    0.000000    -0.452624     0.560690
    1.000000     0.074975     0.823038
    0.000000    -1.004772    -1.033572
    0.000000    -0.831284    -0.947176
    0.000000    -0.241834    -1.021001
    0.000000     0.868411    -0.576512
    0.000000     0.838429    -0.441748
    1.000000    -0.698727     0.890667
    1.000000     2.483435     1.120482
    0.000000    -0.660446     0.337089
    1.000000    -0.892332    -0.129540
    1.000000     0.909041     0.292354
    0.000000     0.481765    -1.021191
    0.000000    -0.954113    -0.699131
    0.000000    -0.752000    -0.894625
    0.000000    -1.205743    -0.945803
    0.000000    -0.273884    -0.803969
    1.000000     0.122187    -0.010319
    0.000000     0.876038    -1.305602
    0.000000    -3.145148    -1.192078
    0.000000     1.306586    -0.852620
    0.000000     0.093020    -0.685945
    1.000000    -0.709880     2.875135
    0.000000    -2.611961    -0.590235
    1.000000     1.679024    -0.085706
    0.000000    -0.177899     0.897929
    0.000000    -0.490444     0.453516
    1.000000     0.555395     1.551612
    0.000000    -1.337919     0.429926
    0.000000    -1.696883    -0.357646
    0.000000    -1.246424    -0.608581
    0.000000    -0.778397    -1.205932
    0.000000    -1.070475    -1.612643
    0.000000     0.017933    -0.038405
    1.000000     0.542006     1.288986
    0.000000     0.353920    -2.274845
    1.000000     1.409971    -0.600984
    1.000000     1.438970    -0.309985
    0.000000    -1.849474    -0.401250
    1.000000     1.682930    -1.140920
    0.000000     0.604875    -0.589871
    0.000000     0.524156    -2.024955
    0.000000     1.428485    -0.840173
    0.000000    -1.444095     0.731495
    1.000000    -0.124574     0.611455
    0.000000    -1.524195    -0.450624
    0.000000    -0.609405    -1.639806
    1.000000    -0.758778     0.845822
    1.000000     1.408185     1.043946
    0.000000     1.466989     0.025235
    0.000000    -0.008595     0.031777
    1.000000     0.985010     0.712331
    0.000000    -1.156996    -0.989380
    0.000000     0.030462    -1.191645
    1.000000     1.062918     0.631441
    1.000000     0.049068    -0.430692
    1.000000     0.886483     0.560904
    0.000000    -0.762589    -0.468871
    0.000000     1.221154    -0.411175
    0.000000    -0.345737    -1.654869
    1.000000     1.883960     0.766058
    0.000000     0.769400    -0.140322
    1.000000     0.526255     1.373887
    0.000000     1.129451    -1.519694
    0.000000    -1.909077    -0.620734
    0.000000     1.287929    -0.227332
    0.000000     1.280427    -0.762158
    1.000000     0.100638    -0.313605
    0.000000    -0.156710    -2.364484
    1.000000     0.330423     0.647727
    0.000000    -0.250203    -1.372028
    0.000000    -2.234895     1.910795
    0.000000     1.001601    -1.425300
    1.000000    -1.215678    -0.438981
    1.000000     0.454452     0.910572
    0.000000    -1.410603     0.676439
    1.000000     1.151548     0.876034
    0.000000    -1.491283    -0.601684
    0.000000    -1.442029     0.381463
    1.000000     0.629972     1.223937
    1.000000    -0.478344     0.640302
    0.000000    -0.176070    -1.065090
    0.000000     0.296821    -0.263026
    0.000000     0.142590    -0.614778
    0.000000    -0.079587     0.410057
    1.000000     0.686765    -0.864393
    0.000000     0.719142    -1.479283
    0.000000     0.223939     0.378837
    0.000000    -0.968080     0.882103
    1.000000     0.389582     1.452007
    1.000000    -0.261898     0.432315
    0.000000     0.237363    -0.054883
    0.000000     0.146615    -1.620969
    1.000000     0.181064     1.921933
    0.000000    -1.971096    -1.460852
    0.000000     0.376483     0.039685
    1.000000    -0.596481    -0.037010
    0.000000     0.364001    -0.647430
    0.000000     1.398424    -0.902314
    0.000000    -0.343634     0.772809
    0.000000    -0.716694    -0.995137
    0.000000    -1.294664     0.921659
    1.000000     1.462204    -0.337611
    0.000000    -0.856475     0.395665
    1.000000     0.893144    -0.439566
    0.000000    -1.180307     1.220192
    0.000000     0.858522    -0.753114
    0.000000     0.495517    -1.059048
    1.000000     0.048602     0.054327
    1.000000    -0.514426    -0.047091
    0.000000     0.458539     0.654242
    1.000000     0.547750     1.588882
    0.000000    -1.679494    -0.152874
    0.000000    -0.904321     0.268712
    1.000000     0.772407     0.258704
    1.000000    -1.074128     0.920588
    1.000000     0.548786    -0.404752
    0.000000    -2.076552    -0.588534
